nonstereo_aromatic_smiles,pPot,chembl_cid,chembl_tid
CC#CCN1C(N2CCCC(N)C2)=NC2C1C(=O)N(C(C)c1nc(C)c3ccccc3n1)C(=O)N2C,8.684029654543082,CHEMBL4649180,CHEMBL284
CC#CCOc1cnc(C(=O)Nc2ccc(Cl)c(C3(CF)N=C(N)OC4CC43)c2)cn1,8.657577319177793,CHEMBL3688710,CHEMBL4822
CC#CCOc1cnc(C(=O)Nc2ccc(F)c(C3(C)CC(=O)N(C)C(N)=N3)c2)cn1,8.978810700930062,CHEMBL4086961,CHEMBL4822
CC#CCOc1cnc(C(=O)Nc2ccc(F)c(C3(C)N=C(N)OCC3(F)F)c2)cn1,8.221848749616356,CHEMBL2347198,CHEMBL4822
CC#CCOc1cnc(C(=O)Nc2ccc(F)c(C34COCC3COC(N)=N4)c2)cn1,7.568636235841012,CHEMBL3261051,CHEMBL4822
CC#CCn1c(N2CCCC(N)C2)c(C#N)c2c1c(=O)n(CC(=O)c1cccc(OC)c1)c(=O)n2C,8.698970004336019,CHEMBL1951603,CHEMBL284
CC#CCn1c(N2CCCC(N)C2)c(C#N)c2c1c(=O)n(Cc1nccc3ccccc13)c(=O)n2C,8.397940008672037,CHEMBL1951604,CHEMBL284
CC#CCn1c(N2CCCC(N)C2)c(C#N)c2ncn(CC(=O)c3cccc(OC)c3)c(=O)c21,7.522878745280337,CHEMBL1951425_CHEMBL1951426,CHEMBL284
CC#CCn1c(N2CCCC(N)C2)c(C#N)c2ncn(Cc3ccnc4ccccc34)c(=O)c21,8.0,CHEMBL1951427,CHEMBL284
CC#CCn1c(N2CCCC(N)C2)c(C#N)c2ncn(Cc3nccc4ccccc34)c(=O)c21,8.301029995663981,CHEMBL1951428,CHEMBL284
CC#CCn1c(N2CCCC(N)C2)cc(=O)n(C)c1=O,6.703334809738469,CHEMBL2424672,CHEMBL284
CC#CCn1c(N2CCCC(N)C2)cc(=O)n(CC#CC)c1=O,5.662041836320299,CHEMBL2425882,CHEMBL284
CC#CCn1c(N2CCCC(N)C2)cc(=O)n(Cc2cc(Cl)c3ccccc3n2)c1=O,8.920818753952375,CHEMBL2425895,CHEMBL284
CC#CCn1c(N2CCCC(N)C2)cc(=O)n(Cc2ccc3c(ccc4ccccc43)n2)c1=O,7.504455662453552,CHEMBL2425887,CHEMBL284
CC#CCn1c(N2CCCC(N)C2)cc(=O)n(Cc2ccc3cc(Br)ccc3n2)c1=O,7.966576244513051,CHEMBL2425888,CHEMBL284
CC#CCn1c(N2CCCC(N)C2)cc(=O)n(Cc2ccc3cc(C)ccc3n2)c1=O,8.040958607678906,CHEMBL2425891,CHEMBL284
CC#CCn1c(N2CCCC(N)C2)cc(=O)n(Cc2ccc3cc(Cl)ccc3n2)c1=O,8.18045606445813,CHEMBL2425889,CHEMBL284
CC#CCn1c(N2CCCC(N)C2)cc(=O)n(Cc2ccc3cc(F)ccc3n2)c1=O,8.698970004336019,CHEMBL2425890,CHEMBL284
CC#CCn1c(N2CCCC(N)C2)cc(=O)n(Cc2ccc3cc(OC)ccc3n2)c1=O,8.721246399047171,CHEMBL2425892,CHEMBL284
CC#CCn1c(N2CCCC(N)C2)cc(=O)n(Cc2ccc3ccc(Cl)cc3n2)c1=O,9.397940008672036,CHEMBL2425893,CHEMBL284
CC#CCn1c(N2CCCC(N)C2)cc(=O)n(Cc2ccc3ccc(F)cc3n2)c1=O,9.154901959985745,CHEMBL2425894,CHEMBL284
CC#CCn1c(N2CCCC(N)C2)cc(=O)n(Cc2ccc3ccccc3n2)c1=O,8.508638306165727,CHEMBL2425886,CHEMBL284
CC#CCn1c(N2CCCC(N)C2)cc(=O)n(Cc2cn(CC(=O)N(C)C)nn2)c1=O,7.543330370576243,CHEMBL4636081,CHEMBL284
CC#CCn1c(N2CCCC(N)C2)cc(=O)n(Cc2nc(C)c3cc(C)ccc3n2)c1=O,8.23807216157947,CHEMBL4647761,CHEMBL284
CC#CCn1c(N2CCCC(N)C2)cc(=O)n(Cc2nc3ccccc3[nH]2)c1=O,7.657577319177793,CHEMBL2425885,CHEMBL284
CC#CCn1c(N2CCCC(N)C2)cc(=O)n(Cc2ncccn2)c1=O,8.468521082957745,CHEMBL2425884,CHEMBL284
CC#CCn1c(N2CCCC(N)C2)nc2c(Br)c[nH]c2c1=O,6.065501548756432,CHEMBL2346920,CHEMBL284
CC#CCn1c(N2CCCC(N)C2)nc2c1C(=O)N(Cc1ccc(C#N)cc1)C1=NCCN12,8.0,CHEMBL4568895,CHEMBL284
CC#CCn1c(N2CCCC(N)C2)nc2c1C(=O)N(Cc1ccc(OC)cc1)C1=NCCCN12,7.413412695328245,CHEMBL3675628,CHEMBL284
CC#CCn1c(N2CCCC(N)C2)nc2c1C(=O)N(Cc1cccc(C#N)c1)C1=NCCN12,7.950781977329818,CHEMBL4516443,CHEMBL284
CC#CCn1c(N2CCCC(N)C2)nc2c1C(=O)N(Cc1cccc3ccccc13)C1=NCCCN12,7.35359627377693,CHEMBL3675630,CHEMBL284
CC#CCn1c(N2CCCC(N)C2)nc2c1C(=O)N(Cc1ccccc1C#N)C1=NCCN12,8.031050319018657,CHEMBL3675632,CHEMBL284
CC#CCn1c(N2CCCC(N)C2)nc2c1C(=O)N(Cc1nc(C)c3ccccc3n1)C1=NCCCN12,8.892790030352131,CHEMBL3675622,CHEMBL284
CC#CCn1c(N2CCCC(N)C2)nc2c1C(=O)N(Cc1nc(C)c3ccccc3n1)C1=NCCN12,9.3767507096021,CHEMBL3675618,CHEMBL284
CC#CCn1c(N2CCCC(N)C2)nc2c1C(=O)NC1=NCCCN12,5.21374560421022,CHEMBL3675629,CHEMBL284
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(C(C)C)c(=O)n2C,6.008773924307505,CHEMBL3616913,CHEMBL284
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CC1=NC3C=CC=CC3C(C)=N1)c(=O)n2C,8.698970004336019,CHEMBL4747683,CHEMBL284
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CC1CCN(C(=O)OC(C)C)CC1)c(=O)n2C,5.301029995663981,CHEMBL3911786,CHEMBL284
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCC1CCN(C(=O)OC(C)C)CC1)c(=O)n2C,6.022276394711152,CHEMBL3973741,CHEMBL284
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCCC1CCN(C(=O)OC(C)C)CC1)c(=O)n2C,7.136677139879544,CHEMBL3902771,CHEMBL284
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCCCC1CCN(C(=O)OC(C)C)CC1)c(=O)n2C,6.6020599913279625,CHEMBL3901674,CHEMBL284
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCCCN1CCC(C(=O)OC(C)C)CC1)c(=O)n2C,6.3979400086720375,CHEMBL3920718,CHEMBL284
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCCN1CCC(C(=O)N(C)C)CC1)c(=O)n2C,6.585026652029182,CHEMBL3897118,CHEMBL284
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCCN1CCC(C(=O)OC(C)C)CC1)c(=O)n2C,6.853871964321762,CHEMBL3892718,CHEMBL284
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCCN1CCC(C(=O)OC)CC1)c(=O)n2C,6.6020599913279625,CHEMBL3910158,CHEMBL284
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCCN1CCC(C(=O)OC3CCC3)CC1)c(=O)n2C,6.214670164989233,CHEMBL3972227,CHEMBL284
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCCN1CCC(C(=O)OC3CCCC3)CC1)c(=O)n2C,6.050609993355087,CHEMBL3899590,CHEMBL284
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCCN1CCC(C(=O)OCC)CC1)c(=O)n2C,6.853871964321762,CHEMBL3980269,CHEMBL284
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCCN1CCC(C(=O)OCCC)CC1)c(=O)n2C,6.301029995663981,CHEMBL3933623,CHEMBL284
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCCN1CCN(c3ncc(C)cn3)CC1)c(=O)n2C,6.180456064458131,CHEMBL4785060,CHEMBL284
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCCN1CCN(c3ncc(CC)cn3)CC1)c(=O)n2C,6.214670164989233,CHEMBL4745258,CHEMBL284
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCCN1CCN(c3ncc(F)cn3)CC1)c(=O)n2C,6.455931955649724,CHEMBL4749117,CHEMBL284
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCCN1CCN(c3ncc(OC)cn3)CC1)c(=O)n2C,6.366531544420413,CHEMBL4764779,CHEMBL284
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCN1CCC(C(=O)OC(C)C)CC1)c(=O)n2C,6.119186407719209,CHEMBL3929627,CHEMBL284
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)nc1n2CCCN1CC(=O)c1ccccc1,6.375717904164332,CHEMBL4591675,CHEMBL284
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)nc1n2CCCN1Cc1ccc(OC)cc1,6.102372908709558,CHEMBL4465057,CHEMBL284
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)nc1n2CCCN1Cc1cccc2ccccc12,6.316052869248487,CHEMBL4537708,CHEMBL284
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)nc1n2CCCN1Cc1nc(C)c2ccccc2n1,5.358922686674626,CHEMBL4557196,CHEMBL284
CC#CCn1c(N2CCCC(N)C2)nc2c3cc(C(=O)O)ccc3n(C)c(=O)c21,7.045757490560675,CHEMBL2147067,CHEMBL284
CC#CCn1c(N2CCCC(N)C2)nc2cc[nH]c2c1=O,6.337242168318426,CHEMBL2346921,CHEMBL284
CC#CCn1c(N2CCCC(N)C2)nc2ccn(C)c2c1=O,6.673869043289205,CHEMBL2346919,CHEMBL284
CC#CCn1c(N2CCCC(N)C2)nc2ccn(Cc3c[nH]c4ccccc34)c2c1=O,7.355561410532161,CHEMBL2346923,CHEMBL284
CC#CCn1c(N2CCCC(N)C2)nc2ccn(Cc3ccc4cc(Br)ccc4n3)c2c1=O,6.856360764725457,CHEMBL2346927,CHEMBL284
CC#CCn1c(N2CCCC(N)C2)nc2ccn(Cc3ccc4cc(C)ccc4n3)c2c1=O,7.279014255846261,CHEMBL2346930,CHEMBL284
CC#CCn1c(N2CCCC(N)C2)nc2ccn(Cc3ccc4cc(Cl)ccc4n3)c2c1=O,7.221125527997261,CHEMBL2346928,CHEMBL284
CC#CCn1c(N2CCCC(N)C2)nc2ccn(Cc3ccc4cc(F)ccc4n3)c2c1=O,7.838631997765026,CHEMBL2346929,CHEMBL284
CC#CCn1c(N2CCCC(N)C2)nc2ccn(Cc3ccc4ccc(Cl)cc4n3)c2c1=O,7.943095148663527,CHEMBL2347035,CHEMBL284
CC#CCn1c(N2CCCC(N)C2)nc2ccn(Cc3ccc4ccc(F)cc4n3)c2c1=O,8.330683119433887,CHEMBL2347036,CHEMBL284
CC#CCn1c(N2CCCC(N)C2)nc2ccn(Cc3ccc4ccccc4n3)c2c1=O,8.1518108830086,CHEMBL2346926,CHEMBL284
CC#CCn1c(N2CCCC(N)C2)nc2ccn(Cc3ccnc4ccccc34)c2c1=O,7.31695296176115,CHEMBL2346925,CHEMBL284
CC#CCn1c(N2CCCC(N)C2)nc2ccn(Cc3cnc4ccccc4n3)c2c1=O,8.226945306635738,CHEMBL2347037,CHEMBL284
CC#CCn1c(N2CCCC(N)C2)nc2ccn(Cc3nc(C)c4ccccc4n3)c2c1=O,8.809668301829708,CHEMBL2347039,CHEMBL284
CC#CCn1c(N2CCCC(N)C2)nc2ccn(Cc3nc4ccccc4[nH]3)c2c1=O,7.559090917934782,CHEMBL2346924,CHEMBL284
CC#CCn1c(N2CCCC(N)C2)nc2ccn(Cc3nc4ccccc4nc3C)c2c1=O,7.809668301829708,CHEMBL2347038,CHEMBL284
CC#CCn1c(N2CCCC(N)C2)nc2ccn(Cc3ncccn3)c2c1=O,7.356547323513812,CHEMBL2346922,CHEMBL284
CC#CCn1c(N2CCCC(N)C2)nc2nc3n(c(=O)c21)CC(=O)N3C,6.910094888560602,CHEMBL3687980,CHEMBL284
CC#CCn1c(N2CCCNCC2)c(C#N)c2c1c(=O)n(Cc1c(C#N)cnc3ccccc13)c(=O)n2C,8.698970004336019,CHEMBL1951614,CHEMBL284
CC#CCn1c(N2CCCNCC2)c(C#N)c2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,8.1249387366083,CHEMBL1951613,CHEMBL284
CC#CCn1c(N2CCCNCC2)c(C#N)c2c1c(=O)n(Cc1ncc3ccccc3c1C#N)c(=O)n2C,9.0,CHEMBL1951416,CHEMBL284
CC#CCn1c(N2CCCNCC2)c(C#N)c2c1c(=O)n(Cc1nccc3ccccc13)c(=O)n2C,8.301029995663981,CHEMBL1951612,CHEMBL284
CC#CCn1c(N2CCCNCC2)c(C#N)c2ncn(Cc3nc(C)c4ccccc4n3)c(=O)c21,8.045757490560675,CHEMBL1951439,CHEMBL284
CC#CCn1c(N2CCCNCC2)c(C#N)c2ncn(Cc3ncc4ccccc4n3)c(=O)c21,7.346787486224656,CHEMBL1951440,CHEMBL284
CC#CCn1c(N2CCCNCC2)c(C#N)c2ncn(Cc3nccc4ccccc34)c(=O)c21,8.221848749616356,CHEMBL1951438,CHEMBL284
CC#CCn1c(N2CCCNCC2)nc2c1c(=O)n(CCCN1CCC(C(=O)OC(C)C)CC1)c(=O)n2C,5.585026652029182,CHEMBL3927979,CHEMBL284
CC#CCn1c(N2CCNCC2)c(C#N)c2ncn(CC(=O)c3cccc(OC)c3)c(=O)c21,7.638272163982407,CHEMBL1951419,CHEMBL284
CC#CCn1c(N2CCNCC2)nc2c1c(=O)n(CCCN1CCC(C(=O)OC(C)C)CC1)c(=O)n2C,5.267606240177031,CHEMBL3909049,CHEMBL284
CC#CCn1c(N2CCNCC2)nc2c1c(=O)n(Cc1ccc(-c3ccccc3C#N)cc1)c(=O)n2C,5.7447274948966935,CHEMBL3616906,CHEMBL284
CC#CCn1c(N2CCNCC2)nc2c1c(=O)n(Cc1ccc(-n3cccn3)cc1)c(=O)n2C,5.84163750790475,CHEMBL3616908,CHEMBL284
CC#CCn1c(N2CCNCC2)nc2c1c(=O)n(Cc1ccc(-n3cncn3)cc1)c(=O)n2C,6.657577319177793,CHEMBL3616909,CHEMBL284
CC#CCn1c(N2CCNCC2)nc2c1c(=O)n(Cc1ccc3ccccc3c1)c(=O)n2C,6.7447274948966935,CHEMBL3616903,CHEMBL284
CC#CCn1c(N2CCNCC2)nc2c1c(=O)n(Cc1ccc3ccccc3n1)c(=O)n2C,7.537602002101044,CHEMBL3616902,CHEMBL284
CC#CCn1c(N2CCNCC2)nc2c1c(=O)n(Cc1cccc(C#N)c1)c(=O)n2C,6.468521082957745,CHEMBL3616905,CHEMBL284
CC#CCn1c(N2CCNCC2)nc2c1c(=O)n(Cc1ccccc1)c(=O)n2C,5.910094888560602,CHEMBL3616904,CHEMBL284
CC#CCn1c(N2CCNCC2)nc2c1c(=O)n(Cc1csc(CO)n1)c(=O)n2C,6.187086643357144,CHEMBL3616888,CHEMBL284
CC#CCn1c(N2CCNCC2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,7.712198270069773,CHEMBL3616890,CHEMBL284
CC#CCn1c(N2CCNCC2)nc2c1c(=O)n(Cc1nc(OC)c3ccccc3n1)c(=O)n2C,7.602059991327962,CHEMBL3616901,CHEMBL284
CC#CCn1c(N2CCNCC2)nc2c1c(=O)n(Cc1ncc3ccccc3n1)c(=O)n2C,8.236572006437063,CHEMBL3616900,CHEMBL284
CC#CCn1c(N2CCNCC2)nc2c1c(=O)n(Cc1nn(-c3ccccc3)nc1C)c(=O)n2C,6.7447274948966935,CHEMBL3616907,CHEMBL284
CC#Cc1cc(-c2n[nH]c3c2Cc2cc(CN4CCN(C)CC4)ccc2-3)cs1,6.0,CHEMBL223943,CHEMBL279
CC#Cc1cc(C2(c3ccc(OC(F)F)cc3)N=C(N)N(C)C2=O)ccc1F,7.387216143280264,CHEMBL1270936,CHEMBL4822
CC#Cc1cccc(C2(c3ccc(OC(F)F)cc3)N=C(N)N(C)C2=O)c1,7.678273661756906,CHEMBL1270934,CHEMBL4822
CC#Cc1cccc(CC(NC(=O)COC)C(O)CNC2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)c1,7.823908740944319,CHEMBL2181897,CHEMBL4822
CC#Cc1ccnc(-c2cc(C3(C4CC4)N=C(C)C(N)=N3)ccc2O)c1,6.886056647693163,CHEMBL2180015,CHEMBL4822
CC#Cc1cnc(N2CCCC(N)C2)n(Cc2ccccc2C#N)c1=O,8.301029995663981,CHEMBL1650423,CHEMBL284
CC#Cc1cncc(-c2cc(C3(C4CC4)N=C(C)C(N)=N3)ccc2O)c1,7.214670164989233,CHEMBL2180014,CHEMBL4822
CC#Cc1cncc(-c2ccc3c(c2)C2(CO3)N=C(N)CC2C(F)(F)F)c1,6.940058111938045,CHEMBL4078371,CHEMBL4822
CC#Cc1cncc(-c2ccc3c(c2)C2(COC(N)=N2)c2cc(-c4ccnc(F)c4)ncc2O3)c1,9.366531544420411,CHEMBL4287483,CHEMBL4822
CC#Cc1cncc(-c2ccc3c(c2)C2(COC(N)=N2)c2cc(C4=CCCOC4)ncc2O3)c1,9.337242168318426,CHEMBL4276834,CHEMBL4822
CC#Cc1cncc(-c2ccc3c(c2)C2(COC(N)=N2)c2cc(C4=CCOCC4)ncc2O3)c1,9.508638306165729,CHEMBL4284110,CHEMBL4822
CC#Cc1cncc(-c2ccc3c(c2)C2(COC(N)=N2)c2cc(Cl)ncc2O3)c1,7.886056647693163,CHEMBL4280656,CHEMBL4822
CC#Cc1cncc(-c2ccc3c(c2)C2(N=C(C)C(N)=N2)C2(CCC(OC)CC2)C3)c1,9.221848749616356,CHEMBL3989948_CHEMBL4217620,CHEMBL4822
CC#Cc1cncc(-c2cccc(C3(C4CC4)N=C(C)C(N)=N3)c2)c1,7.102372908709558,CHEMBL2180037,CHEMBL4822
CC#Cc1cncc(-c2cccc(C3(c4cc(C)c(=O)n(CC)c4)N=C(N)c4c(F)cc(F)cc43)c2)c1,8.586700235918748,CHEMBL2177303,CHEMBL4822
CC#Cc1cncc(-c2cccc(C3(c4cc(C)c(=O)n(CC)c4)N=C(N)c4c(F)cccc43)c2)c1,8.61261017366127,CHEMBL2152903,CHEMBL4822
CC#Cc1cncc(-c2cccc(C3(c4cc(C)c(OC)c(C)c4)N=C(C)C(N)=N3)c2)c1,7.585026652029182,CHEMBL2180031,CHEMBL4822
CC#Cc1cncc(-c2cccc(C3(c4ccnc(C(F)F)c4)N=C(N)c4c(F)cccc43)c2)c1,8.18775530319963,CHEMBL2177915,CHEMBL4822
CC#Cc1cscc1CC(NC1=NC(C)(C)Cc2cc(Cl)ccc21)C(=O)O,6.292429823902063,CHEMBL2380820,CHEMBL4822
CC(=C(c1ccccc1)c1ccc(S(C)(=O)=O)cc1)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,5.443697499232712,CHEMBL2283167,CHEMBL230
CC(=C(c1ccccc1)c1ccccc1)c1ccc(S(C)(=O)=O)cc1,6.200659450546418,CHEMBL2283150,CHEMBL230
CC(=CC=CC(C)CCC=C(C)CC1OC(=O)C(C)=C1O)CCCc1ccoc1,5.551641245770187,CHEMBL4097781_CHEMBL464381,CHEMBL262
CC(=CC=CCC(C)C(CC(=O)O)OC1OC(CO)C(O)C(O)C1O)C(=O)O,5.301029995663981,CHEMBL2303627,CHEMBL279
CC(=CCCC(C)=CCc1cc(C(=O)O)ccc1O)CCC=C(C)CCC=C(C)C(=O)O,5.698970004336019,CHEMBL4443976,CHEMBL4822
CC(=CCCC(C)C=C1OC(=O)C(C)=C1O)CCCc1coc(Cc2ccoc2)c1,5.634135972253645,CHEMBL483842,CHEMBL262
CC(=CCCc1coc(Cc2ccoc2)c1)CCCC(C)C=C1OC(=O)C(C)=C1O,6.098454523927293,CHEMBL483841,CHEMBL262
CC(=NN(C)C(=O)c1ccc(N(C)C)cc1)c1ccc(C(=O)NO)cc1,7.013228265733755,CHEMBL3763386,CHEMBL1865
CC(=NN=C1CC(C)C(=O)N1C)c1cc2ccccc2oc1=O,6.4089353929735005,CHEMBL4129191,CHEMBL230
CC(=NN=C1CCC(=O)N1C)c1cc2ccccc2oc1=O,6.508638306165727,CHEMBL4127794,CHEMBL230
CC(=NNC(=O)c1ccc(N(C)C)cc1)c1ccc(C(=O)NO)cc1,7.251811972993799,CHEMBL3764728,CHEMBL1865
CC(=NNC(=S)NCCCCCC(=O)NO)c1ccc(Br)cc1,7.460923901207224,CHEMBL4785327,CHEMBL1865
CC(=NNC(=S)NCCCCCC(=O)NO)c1ccc(F)cc1,7.201625623318439,CHEMBL4749226,CHEMBL1865
CC(=NNC(=S)NCCCCCC(=O)NO)c1cccc(Br)c1,7.423313194799005,CHEMBL4791832,CHEMBL1865
CC(=NNC(N)=O)c1nnn(-c2ccc(C(=O)O)cc2)c1C,6.537602002101044,CHEMBL4779635,CHEMBL230
CC(=NNC(N)=O)c1nnn(-c2ccc(Cl)cc2)c1C,6.494850021680094,CHEMBL4781926,CHEMBL230
CC(=NNC(N)=O)c1nnn(-c2ccc(F)cc2)c1C,6.568636235841012,CHEMBL4786548,CHEMBL230
CC(=NNC(N)=O)c1nnn(-c2ccc(S(=O)(=O)Nc3nccs3)cc2)c1C,6.468521082957745,CHEMBL4792442,CHEMBL230
CC(=NNC(N)=O)c1nnn(-c2ccc(S(N)(=O)=O)cc2)c1C,6.376750709602099,CHEMBL4795119,CHEMBL230
CC(=NNC(N)=S)c1nnn(-c2ccc(C(=O)O)cc2)c1C,7.301029995663981,CHEMBL4792785,CHEMBL230
CC(=NNC(N)=S)c1nnn(-c2ccc(Cl)cc2)c1C,6.619788758288394,CHEMBL4794203,CHEMBL230
CC(=NNC(N)=S)c1nnn(-c2ccc(F)cc2)c1C,7.154901959985743,CHEMBL4790291,CHEMBL230
CC(=NNC(N)=S)c1nnn(-c2ccc(S(=O)(=O)Nc3nccs3)cc2)c1C,7.301029995663981,CHEMBL4779437,CHEMBL230
CC(=NNC(N)=S)c1nnn(-c2ccc(S(N)(=O)=O)cc2)c1C,7.301029995663981,CHEMBL4791577,CHEMBL230
CC(=NNc1nc(-c2ccc(Cl)cc2)cs1)c1nnn(-c2ccc(C(=O)O)cc2)c1C,7.154901959985743,CHEMBL4797489,CHEMBL230
CC(=NNc1nc(-c2ccc(Cl)cc2)cs1)c1nnn(-c2ccc(Cl)cc2)c1C,7.221848749616356,CHEMBL4788147,CHEMBL230
CC(=NNc1nc(-c2ccc(Cl)cc2)cs1)c1nnn(-c2ccc(F)cc2)c1C,7.301029995663981,CHEMBL4783879,CHEMBL230
CC(=NNc1nc(-c2ccc(Cl)cc2)cs1)c1nnn(-c2ccc(S(=O)(=O)Nc3nccs3)cc2)c1C,7.397940008672037,CHEMBL4794089,CHEMBL230
CC(=NNc1nc(-c2ccc(Cl)cc2)cs1)c1nnn(-c2ccc(S(N)(=O)=O)cc2)c1C,7.397940008672037,CHEMBL4780406,CHEMBL230
CC(=NNc1nc(-c2ccccc2)cs1)c1cc2ccccc2o1,5.3872161432802645,CHEMBL4759791,CHEMBL4005
CC(=NO)c1ccc2[nH]c3c4c(c5c(c3c2c1)CNC5=O)-c1cn(C)nc1CC4,9.0,CHEMBL404322,CHEMBL279
CC(=NOC(C)(C)C)c1ccc2[nH]c3c4c(c5c(c3c2c1)CNC5=O)-c1cn(C)nc1CC4,7.508638306165727,CHEMBL255281,CHEMBL279
CC(=NOC(C)C)c1ccc2[nH]c3c4c(c5c(c3c2c1)CNC5=O)-c1cn(C)nc1CC4,8.522878745280337,CHEMBL258000,CHEMBL279
CC(=NOC(C)C)c1ccc2c(c1)c1c3c(c4c(c1n2C(C)C)CCc1nn(C)cc1-4)C(=O)NC3,7.958607314841775,CHEMBL429138,CHEMBL279
CC(=NOCC(C)C)c1ccc2[nH]c3c4c(c5c(c3c2c1)CNC5=O)-c1cn(C)nc1CC4,8.0,CHEMBL258433,CHEMBL279
CC(=NOCC(C)C)c1ccc2c(c1)c1c3c(c4c(c1n2C(C)C)CCc1nn(C)cc1-4)C(=O)NC3,7.292429823902063,CHEMBL258436,CHEMBL279
CC(=O)C12C(=O)C(CC=C(C)C)=C3OC(C(C)(C)O)CC3(CC(CC=C(C)C)C1(C)CCC=C(C)C)C2=O,5.057991946977687,CHEMBL4128454,CHEMBL220
CC(=O)C12CC1C(C)(c1cc(C=C(F)c3ccc(C#N)cn3)ccc1F)N=C(N)S2,7.886056647693163,CHEMBL4750159,CHEMBL4822
CC(=O)C1=C(c2c[nH]c3ccccc23)C(=O)NC1=O,5.349692476868063,CHEMBL1801632,CHEMBL262
CC(=O)C1=C(c2cn(C)c3ccccc23)C(=O)NC1=O,6.050609993355087,CHEMBL1801636,CHEMBL262
CC(=O)C1CCC(NC(=O)Nc2ccc(OC(F)(F)F)cc2)CC1,7.920818753952375,CHEMBL1818421,CHEMBL2409
CC(=O)CCCCCC(NC(=O)C1CCCCN1C)C(=O)Nc1nc(-c2ccccc2)cs1,7.886056647693163,CHEMBL217651,CHEMBL1865
CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,5.180456064458131,CHEMBL628,CHEMBL220
CC(=O)COc1ccc(S(=O)(=O)N2CCC(C(=O)NC3CCCCCC3)CC2)cc1,5.886056647693163,CHEMBL1933513,CHEMBL2409
CC(=O)CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(C)=O)c2)n1C,7.443697499232712,CHEMBL3394097,CHEMBL260
CC(=O)N(C)C(C)C1C(O)CC2(C)C3CCC4C5(C)CSC(C(C)C)=NC5CCC45CC35C(=O)CC12C,6.525783735923745,CHEMBL1783522,CHEMBL220
CC(=O)N(C)C1CCC(C(C(=O)N(C)C)C(N)C(=O)N2CCC(F)C2)CC1,6.721246399047171,CHEMBL428747,CHEMBL284
CC(=O)N(C)C1CCC(C(C)C(N)C(=O)N2CCC(F)C2)CC1,7.596910013008056,CHEMBL1229855_CHEMBL245545,CHEMBL284
CC(=O)N(C)C1CCCN(Cc2cc3nc(-c4cccc5[nH]ccc45)nc(N4CCOCC4)c3s2)C1,5.800000874803203,CHEMBL4516194,CHEMBL4005
CC(=O)N(C)C1CCCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)C1,6.599997654072045,CHEMBL4556864,CHEMBL4005
CC(=O)N(C)C1CCCN(Cc2cc3nc(-c4cnc(N)nc4)nc(N4CCOCC4)c3s2)C1,7.199970640755866,CHEMBL4443987,CHEMBL4005
CC(=O)N(C)C1CCN(Cc2cc3nc(-c4cccc5[nH]ccc45)nc(N4CCOCC4)c3s2)C1,6.0999990348465305,CHEMBL4580111,CHEMBL4005
CC(=O)N(C)C1CCN(Cc2cc3nc(-c4cccc5[nH]ccc45)nc(N4CCOCC4)c3s2)CC1,5.499999678657065,CHEMBL4583106,CHEMBL4005
CC(=O)N(C)C1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)C1,6.699991797446187,CHEMBL4576565,CHEMBL4005
